Error in 32:
Comments:

	Similar sentence 0: 7379406.6.txt Score: 0.9985352007544933
	Sentence: This case of linezolid-associated acute interstitial nephritis within the context of a drug rash with eosinophilia and systemic symptoms (DRESS) syndrome in a patient treated with linezolid raises concerns about the presumed renal safety of this drug.
	Gold labels: DRESS	acute interstitial nephritis	drug rash with eosinophilia and systemic symptoms
	Manual labels:
	Comments:

	Similar sentence 6: 15580406.1.txt Score: 0.9947745844618351
	Sentence: Retinal abnormalities, including retinal hemorrhage and "cotton-wool" spots, often occur within the first 8 weeks in the course of interferon therapy in patients with chronic hepatitis C.
	Gold labels: Retinal abnormalities	retinal hemorrhage
	Manual labels:
	Comments:

	Similar sentence 7: 15061230.3.txt Score: 0.9947455345713084
	Sentence: We describe three testicular cancer patients who were cured with chemotherapy but developed bilateral osteonecrosis of the femoral head 17, 22 and 55 months after chemotherapy.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 8: 19296063.6.txt Score: 0.9945395538120276
	Sentence: We report the case of a 17-year-old male who developed chest pain, elevated cardiac biomarkers, and acute left ventricular dysfunction following a single dose of methylphenidate.
	Gold labels: acute left ventricular dysfunction	chest pain	elevated cardiac biomarkers
	Manual labels:
	Comments:

	Similar sentence 9: 19499966.4.txt Score: 0.9943513819321298
	Sentence: At the end of his fifth cycle of sunitinib therapy, the patient complained of the development of abnormally large mammary glands associated with pain and peri-areolar erythema.
	Gold labels: development of abnormally large mammary glands	pain
	Manual labels:
	Comments:

Error in 76:
Comments:

	Similar sentence 0: 9545161.7.txt Score: 0.9985074892504794
	Sentence: The patient had also been taking concomitant allopurinol and captopril for more than 4 years with no complications, and valproic acid 3 months before the cutaneous event.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 1: 19336028.4.txt Score: 0.9984564796247909
	Sentence: Namely, that recalcitrant psoriatic skin lesions may have good clearing on one biologic, such as efalizumab, and arthritic symptoms can be well-controlled with etanercept, leading patients to be on two different biologics concurrently to control symptoms.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 2: 6597713.6.txt Score: 0.9983931276686853
	Sentence: She received 600 mEq of sodium bicarbonate intravenously over 36 hours by which time her mentation, electrolytes and pH were normal.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 3: 16935446.6.txt Score: 0.9983811463065977
	Sentence: At 8 years 8 months of age, desensitization was attempted because of refractoriness of seizures to drugs other than phenytoin.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 4: 433855.2.txt Score: 0.9983002832843582
	Sentence: The conditions of three children with dermatomyositis and one child with polymyositis were treated for nine to 31 months with combined prednisone and intravenous methotrexate (1 mg/kg/wk) when prednisone alone was ineffective in controlling the disease or when there were substantial steroid-related toxic effects.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 5: 1918672.2.txt Score: 0.9982775055855323
	Sentence: In this case, discontinuing piroxicam, a nonsteroidal anti-inflammatory drug, and starting a palliative treatment plan helped resolve a patient's ulcers.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 6: 1569260.3.txt Score: 0.9982686616096521
	Sentence: Unique to this case, however, was the substitution of another angiotensin-converting enzyme inhibitor, enalapril, without exacerbation of the pemphigus.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 7: 10650865.9.txt Score: 0.998248896486769
	Sentence: F VIII dosage was gradually reduced with advanced resorption of the haematoma and thereafter switched to prophylaxis (40 IU/kg bw 3 times weekly).
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 8: 14641354.10.txt Score: 0.9982275928337434
	Sentence: Repeated open application tests with amcinonide and triamcinolone acetonide cream on the ventral aspect of the upper arm were negative.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 9: 19904536.11.txt Score: 0.9982154520772378
	Sentence: He died 1 month later in spite of methylprednisolone pulse therapy, large spectrum antimicrobial therapy, and full support of respiratory, hemodynamic and renal systems.
	Gold labels: 
	Manual labels:
	Comments:

Error in 62:A patient with adenocarcinoma of the prostate with bone metastases experienced dyspnea possibly related to the ingestion of these tablets .
Prediction: dyspnea#B
Comments:

	Similar sentence 0: 16637972.3.txt Score: 0.9937491696374894
	Sentence: The sub-conjunctival haematoma in a patient receiving warfarin can pose a significant management challenge.
	Gold labels: sub-conjunctival haematoma
	Manual labels:
	Comments:

	Similar sentence 1: 10891991.6.txt Score: 0.9935617120969482
	Sentence: RESULTS: Replacing valproate with lamotrigine resulted in a decrease in serum testosterone concentrations in all 3 women.
	Gold labels: serum testosterone
	Manual labels:
	Comments:

	Similar sentence 2: 3379435.0.txt Score: 0.9932448470562886
	Sentence: Reye-like syndrome following treatment with the pantothenic acid antagonist, calcium hopantenate.
	Gold labels: Reye-like syndrome
	Manual labels:
	Comments:

	Similar sentence 3: 15388215.12.txt Score: 0.9929516919734432
	Sentence: Tiagabine overdose causes an unusual array of neurological symptoms, many similar to reported adverse effects during therapeutic use.
	Gold labels: unusual array of neurological symptoms
	Manual labels:
	Comments:

	Similar sentence 4: 15061230.3.txt Score: 0.9929256969332839
	Sentence: We describe three testicular cancer patients who were cured with chemotherapy but developed bilateral osteonecrosis of the femoral head 17, 22 and 55 months after chemotherapy.
	Gold labels: 
	Manual labels:
	Comments:

	Similar sentence 5: 19733945.7.txt Score: 0.9926203804234145
	Sentence: This case of linezolid-associated acute interstitial nephritis within the context of a drug rash with eosinophilia and systemic symptoms (DRESS) syndrome in a patient treated with linezolid raises concerns about the presumed renal safety of this drug.
	Gold labels: DRESS	acute interstitial nephritis	drug rash with eosinophilia and systemic symptoms
	Manual labels:
	Comments:

	Similar sentence 6: 9723127.0.txt Score: 0.9925976096015495
	Sentence: Decreased plasma cortisol level during alprazolam treatment of panic disorder: a case report.
	Gold labels: Decreased plasma cortisol level
	Manual labels:
	Comments:

	Similar sentence 7: 2309833.1.txt Score: 0.9923803276874383
	Sentence: Insulin-dependent diabetes mellitus developed in a young woman 8 weeks after the initiation of danazol for treatment of pelvic endometriosis.
	Gold labels: Insulin-dependent diabetes mellitus
	Manual labels:
	Comments:

	Similar sentence 8: 18607107.0.txt Score: 0.9923642698832219
	Sentence: Development of Crohn's disease in a patient with multiple sclerosis treated with copaxone.
	Gold labels: Crohn's disease
	Manual labels:
	Comments:

	Similar sentence 9: 10467499.0.txt Score: 0.992022506145263
	Sentence: An infectious mononucleosis-like syndrome induced by minocycline: a third pattern of adverse drug reaction.
	Gold labels: 
	Manual labels:
	Comments:

Error in 67:Clinical symptoms and leukopenia normalized after discontinuation of CBZ and administration of prednisolone at 40 mg .
Prediction: symptoms#I leukopenia#B
Comments:

